Provinsi,Kategori,Nama Usaha,Alamat Usaha,Nomor Telepon
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PEDAGANG KARET <RAYA>,"SP SUKARAMAI, NAMU UKUR SELATAN, KEC. SEI BINGAI, KAB. LANGKAT 20771",081362012925
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PEDAGANG KARET <SURYAMAN>,"DUSUN 7 SIDOMULYO , TELAGA SAID, KEC. SEI LEPAN, KAB. LANGKAT 20857",
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PEDAGANG KELAPA SAWIT,"DUSUN BANGUN MULIA DESA NAMO MBELIN, NAMO MBELIN, KEC. KUALA, KAB. LANGKAT",
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PEDAGANG KELAPA SAWIT <DEDY MANSYUR SYAH>,"LINGKUNGAN VIII SIDO SELAMAT, PEKAN KUALA, KEC. KUALA, KAB. LANGKAT 20772",081260064749
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PEDAGANG KELAPA SAWIT <JOHAN>,"DUSUN 7 SUKA JAHE, PURWOBINANGUN, KEC. SEI BINGAI, KAB. LANGKAT 20771",081376820356
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PEDAGANG KEPITING <NURCAHAYA>,"JL SUDIRMAN GG ES NO 3 RT. 04/RW. 04, PEKAN TANJUNG PURA, KEC. TANJUNG PURA, KAB. LANGKAT 20853",082369403103
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PEDAGANG KEPITING <RAMLAN>,"JL LANGKAT GANG SEPAKAT RT. 08/RW. 08, PEKAN TANJUNG PURA, KEC. TANJUNG PURA, KAB. LANGKAT 20853",085362021313
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PEDAGANG PADI<MULIANTA TORONG>,"DUSUN SIMPANG BURAH, BELINTENG, KEC. SEI BINGAI, KAB. LANGKAT 20771",081263736288
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PEDAGANG PINANG <SISU>,"DUSUN 3 PASAR BARU, TANJUNG IBUS, KEC. SECANGGANG, KAB. LANGKAT 20855",085262675981
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PEDAGANG SAWIT <ABENG>,"JL T AMIR HAMZAH SAMBIREJO, SAMBIREJO, KEC. BINJAI, KAB. LANGKAT 20761",0811616045
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PEDAGANG SAWIT <ANTONI>,"DUSUN 7 PALUH MEDAN, BESILAM, KEC. PADANG TUALANG, KAB. LANGKAT 20852",
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PEDAGANG SAWIT <DENI>,"KEBUN SAYUR ATAS, SAWIT SEBERANG, KEC. SAWIT SEBERANG, KAB. LANGKAT 20884",085373885835
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PEDAGANG SAWIT <HERI>,"HINAI KIRI LINGKUNGAN 2, HINAI KIRI, KEC. SECANGGANG, KAB. LANGKAT 20855",081396433316
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PEDAGANG SAWIT <JAROT>,"DUSUN EMPLASMEN, SELAYANG, KEC. SELESAI, KAB. LANGKAT 20762",085262643598
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PEDAGANG SAWIT <RIDIN>,"PONDOK TANGSI, PERKEBUNAN MARIKE, KEC. KUTAMBARU, KAB. LANGKAT 20773",085297783695
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PEDAGANG SAWIT <SEKULA>,"PONDOK TANGSI, PERKEBUNAN MARIKE, KEC. KUTAMBARU, KAB. LANGKAT 20773",082162097472
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PEDAGANG SAWIT <WAK POHAN>,"DUSUN KODAM ATAS, BUKIT MAS, KEC. BESITANG, KAB. LANGKAT 20859",082170759093
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PEDAGANG SEMBAKO <H RUSLI>,"JL SUDIRMAN PAJAK LAMA RT. 09/RW. 09, PEKAN TANJUNG PURA, KEC. TANJUNG PURA, KAB. LANGKAT 20853",085296517024
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PEDAGANG TBS KELAPA SAWIT <SANGAP MULI>,"DUSUN TANJUNG SELAMAT, SERAPIT, KEC. SIRAPIT, KAB. LANGKAT 20773",082364747447
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PEDAGANG TELUR AYAM <WASITO>,"JL ANTARA DUSUN 4, SEI LIMBAT, KEC. SELESAI, KAB. LANGKAT 20762",081361700087
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PEDAGANG UDANG <BOYOK>,"JL PASAR POMPA, SEI BILAH BARAT, KEC. SEI LEPAN, KAB. LANGKAT 20857",081370568007
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PEDAGANG UDANG <IYAT>,"JL PASAR POMPA, SEI BILAH BARAT, KEC. SEI LEPAN, KAB. LANGKAT 20857",081370853969
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PEDAGANG UDANG <TEGAR RIZKI>,"DUSUN 4 LORONG ALI, ALUR CEMPEDAK, KEC. PANGKALAN SUSU, KAB. LANGKAT 20858",085275513198
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PEDAGANG UDANG <USUF>,"JL PELABUHAN, SEI BILAH BARAT, KEC. SEI LEPAN, KAB. LANGKAT 20857",
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PEDAGANG UDANG DAN IKAN <ISMED>,"JL PELABUHAN, SEI BILAH BARAT, KEC. SEI LEPAN, KAB. LANGKAT 20857",
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PEDAGANG UDANG DAN IKAN <RUSLAN>,"JL TELUK MEKU, SEI BILAH TIMUR, KEC. SEI LEPAN, KAB. LANGKAT 20857",08237001411
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PENGEPUL JAGUNG,"JL T AMIR HAM ZAH D U S UN 4, SAMBIREJO, KEC. BINJAI, KAB. LANGKAT 20761",0821216540383
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PENGEPUL SAWIT <SYAHRI>,"JL LANGKAT ESTATE DUSUN 4, CEMPA, KEC. HINAI, KAB. LANGKAT 20854",082366275870
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PERDAGANGAN SAYUR <ROY>,"LINGKUNGAN 5 BERINGIN, PERDAMAIAN, KEC. STABAT, KAB. LANGKAT 20815",081362104848
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR","REJEKI SAWIT, CV","DUSUN 7 BUKIT DINDING, BESILAM BUKIT LEMBASA, KEC. WAMPU, KAB. LANGKAT",
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",SEHAT MANDIRI <ARLIANTO>,"LINGKUNGAN 3 SEJAHTERA KELURAHAN DENDANG, DENDANG, KEC. STABAT, KAB. LANGKAT 20015",085275383236
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR","SINAR LANGKAT LESTARI, PT","JL BANGAU KOMPLEK PEMDA STABAT, KWALA BINGAI, KEC. STABAT, KAB. LANGKAT 20814",081361123697
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",SOLUSI USAHA BERSAMA,"JL KHZ ARIFIN NO 34 LINGK 14 AMAL, KWALA BINGAI, KEC. STABAT, KAB. LANGKAT 20874",082165008934
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKE GETAH <ANTO>,"LINGKUNGAN 2 BUKIT MAS PASAR, KAMPUNG LAMA, KEC. BESITANG, KAB. LANGKAT 20859",082369475222
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKE IKAN ASIN <MENAN>,"DUSUN I JARING HALUS, JARING HALUS, KEC. SECANGGANG, KAB. LANGKAT",082368054296
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKE KELAPA SAWIT <MUHAMAD RIDWAN>,"JL BESAR BUKIT LAWANG, BUKIT LAWANG, KEC. BOHOROK, KAB. LANGKAT 20774",
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKE KEPITING <HAMDAN>,"DUSUN 2 JARING HALUS, JARING HALUS, KEC. SECANGGANG, KAB. LANGKAT 20855",082370808520
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKE SAWIT <CHANDRA>,"KRAPUH BARU, SEI MUSAM, KEC. BATANG SERANGAN, KAB. LANGKAT 20883",
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKE SAWIT <RONI>,"KRAPUH BARU, SEI MUSAM, KEC. BATANG SERANGAN, KAB. LANGKAT 20883",
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKO BAJU SOLLASIDO DAN TUKANG JAHIT,"JL SUTOMO/RW. 05, BRANDAN TIMUR, KEC. BABALAN, KAB. LANGKAT 20857",081397222062
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKO BANGUNAN BAKTI,"JL SYEKH ABD WAHAB RT. 09/RW. 09, PEKAN TANJUNG PURA, KEC. TANJUNG PURA, KAB. LANGKAT 20853",061-8960029
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKO BBC PRABOT,"JL SUDIRMAN RT. 09/RW. 09, PEKAN TANJUNG PURA, KEC. TANJUNG PURA, KAB. LANGKAT 20353",061-6960306
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKO BESI TUNAS JAYA,"JL SUDIRMAN RT. 1/RW. 01, PEKAN TANJUNG PURA, KEC. TANJUNG PURA, KAB. LANGKAT 20853",061-8960568
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKO GEROSIR BERAS TANI JAYA,"JL PROKLAMASI, KWALA BINGAI, KEC. STABAT, KAB. LANGKAT 20814",081263400131
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKO HARISTA GINTING,"LINGKUNGAN KLONI DESA, BATANG SERANGAN, KEC. BATANG SERANGAN, KAB. LANGKAT 20883",
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKO JHONSON ELEKTRONIK,"JL SUDIRMAN RT. 09/RW. 09, PEKAN TANJUNG PURA, KEC. TANJUNG PURA, KAB. LANGKAT 20853",08126504553
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKO SEMBAKO <JULIANA>,"JL SUDIRMAN RT. 09/RW. 09, PEKAN TANJUNG PURA, KEC. TANJUNG PURA, KAB. LANGKAT 20253",
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKO SEMBAKO <SIIS>,"DUSUN 9 PEKAN, SECANGGANG, KEC. SECANGGANG, KAB. LANGKAT 20855",
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKO SEMBAKO ABADI,"JL SUDIRMAN RT. 01/RW. 01, PEKAN TANJUNG PURA, KEC. TANJUNG PURA, KAB. LANGKAT 20853",08126480168
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKO SEMBAKO NEW BATA,"JL SUDIRMAN, PEKAN TANJUNG PURA, KEC. TANJUNG PURA, KAB. LANGKAT 20853",082164746396
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKO SEMBAKO TRI ANDALAS,"JL SUDRIMAN RT. 01/RW. 01, PEKAN TANJUNG PURA, KEC. TANJUNG PURA, KAB. LANGKAT 20853 085365817142 Ext: 03",
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKO SEMBAKO<EDY>,"JL SEBARAU RT. 09/RW. 09, PEKAN TANJUNG PURA, KEC. TANJUNG PURA, KAB. LANGKAT 20853",08126480008
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKO SEMBAKO<YAHMAN BARUS>,"JL MESJID LK 3 PEKAN SELESAI, PEKAN SELESAI, KEC. SELESAI, KAB. LANGKAT 20762",081380070072
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKO SEPEDA MAJU JAYA,"JL SUDIRMAN RT. 01/RW. 01, PEKAN TANJUNG PURA, KEC. TANJUNG PURA, KAB. LANGKAT 20853",061-8960024
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKO SETIA BUDI,"JL SUDIRMAN RT. 01/RW. 01, PEKAN TANJUNG PURA, KEC. TANJUNG PURA, KAB. LANGKAT 20853",
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKO SINAR MAS,"JL SUDIRMAN RT. 09/RW. 09, PEKAN TANJUNG PURA, KEC. TANJUNG PURA, KAB. LANGKAT 20853",061-8960130
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKO SNACK HARY,"JL GAJAH MADA KUALA LINGKUNGAN VI TEMPEL, PEKAN KUALA, KEC. KUALA, KAB. LANGKAT 20772",
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKO SUTRISNO,"LINGKUNGAN 8, PEKAN BESITANG, KEC. BESITANG, KAB. LANGKAT 20859",085297203344
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TUKANG BAWANG,"DUSUN SEKBA J ALL , KARANGREJO, KEC. STABAT, KAB. LANGKAT 20851",081361178795
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",UNIT UD JINABOEN JAYA,"LINGKUNGAN I NAMO DURIANA, TANJUNG LANGKAT, KEC. SALAPIAN, KAB. LANGKAT 20773",0823046251333
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",USAH A DAGANG BUAH SAWIT <MUSDI>,"DUSUN PEM SENTANG, PANTAI CERMIN, KEC. TANJUNG PURA, KAB. LANGKAT 20853",082273036666
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",USAHA AYAM POTONG <ADI>,"JL PAJAK BARU, STABAT BARU, KEC. STABAT, KAB. LANGKAT 20811",081361640449
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",USAHA BELI BUAH SAWIT <NELSON PAKPAHAN>,"DUSUN PARDOMUAN NAULI, SELAYANG, KEC. SELESAI, KAB. LANGKAT 20762",081391769113
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",USAHA BUAH KELAPA SAWIT <LAJIM>,"DUSUN EMPLASMEN, SELAYANG, KEC. SELESAI, KAB. LANGKAT 20762",081362857713
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",USAHA PEDAGANG AYAM PEDAGANG <HENDRIK>,"DUSUN MAWAR PADANG BR AHRANG, PADANG BRAHRANG, KEC. SELESAI, KAB. LANGKAT 20762",08126475472
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",USAHA PENJUALAN TELUR <KHAIRUL>,"DUSUN ASRAMA, PADANG BRAHRANG, KEC. SELESAI, KAB. LANGKAT 20762",085207631388
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",USAHA PINANG <SELAMET>,"DUSUN 2 GANG JATI, KARANG ANYAR, KEC. SECANGGANG, KAB. LANGKAT 20855",085358579917
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",AGEN PENGUMPUL SAYURAN <BETMAN>,"SILEANG DUSUN 2, SILEANG, KEC. DOLOK SANGGUL, KAB. HUMBANG HASUNDUTAN 22457",081372105074
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",DAGANG BATU <RIANTO>,"SIMPANG GADONG DUSUN 2, NAGA SARIBU I, KEC. LINTONG NIHUTA, KAB. HUMBANG HASUNDUTAN 22475",
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",DISTRIBUTOR PUPUK<FERRYCK>,"JL SISINGAMANGARAJA DUSUN PASAR, PAKKAT HAUAGONG, KEC. PAKKAT, KAB. HUMBANG HASUNDUTAN 22455",081269323942
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR","DOXSA, PT","SIPITUHUTA DUSUN 1, SIPITU HUTA, KEC. POLLUNG, KAB. HUMBANG HASUNDUTAN 22457",085275865555
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",GRACE KOPI <SYAIPUL>,"JL TUGU NCG PASARBARU DUSUNI, SIBUNTUON PARPEA, KEC. LINTONG NIHUTA, KAB. HUMBANG HASUNDUTAN 22475",085297488629
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",JUALAN BAWANG MERAH <SITTA>,"JL SILIWANGI NO 119 LINGKUNGAN 2, PASAR DOLOK SANGGUL, KEC. DOLOK SANGGUL, KAB. HUMBANG HASUNDUTAN 22457",082367124505
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR","KEMENYAN, UD","JL SENTOSA LINGKUNGAN 3, PASAR DOLOK SANGGUL, KEC. DOLOK SANGGUL, KAB. HUMBANG HASUNDUTAN 22457",081264367070
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PEDAGANG BIJI KOPI <JUMITKO>,"JL DAMAI NO&3 PASAR BARU DUSUNI, SIBUNTUON PARPEA, KEC. LINTONG NIHUTA, KAB. HUMBANG HASUNDUTAN 22475",081317799360
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PENAMPUNG KOPI <BLS>,"JL DOLOKSANGGUL DUSUN 1, TAPIAN NAULI, KEC. LINTONG NIHUTA, KAB. HUMBANG HASUNDUTAN 22475",081375284172
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR","THERESIA, UD","JL SISINGAMANGARAJA LINGKUNGAN I, PASAR DOLOK SANGGUL, KEC. DOLOK SANGGUL, KAB. HUMBANG HASUNDUTAN 22457",081361170223
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKO SEMBAKO <ARMAN>,"JL DI PANJAITAN DUSUN SOSORGADONG, PAKKAT HAUAGONG, KEC. PAKKAT, KAB. HUMBANG HASUNDUTAN 22455",081260709312
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",USAHA KEMENYAN <ASIAN>,"LUMBAN OHAN , DUSUN 2, BONANI ONAN, KEC. DOLOK SANGGUL, KAB. HUMBANG HASUNDUTAN 22457",081375603593
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR","VOL KOPI INDONESIA, PT","PARATUSAN DUSUN 3, TAPIAN NAULI, KEC. LINTONG NIHUTA, KAB. HUMBANG HASUNDUTAN 22475",08126090826
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR","CIBRO, UD","DUSUN SUKARAMAI, KUTASAGA, KEC. KERAJAAN, KAB. PAKPAK BHARAT 22271",
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PENGUMPUL BUAH JERUK <SERASI>,"JL LAE ORDI, SALAK II, KEC. SALAK, KAB. PAKPAK BHARAT 22272",
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKE PENGUMPUL GAMBIR <BASRI>,"DUSUN TALUTUK, KUTA MERIAH, KEC. KERAJAAN, KAB. PAKPAK BHARAT 22271",
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR","JO PARLAMBASAN, CV","JL DI PANJAITAN, PARDOMUAN I, KEC. PANGURURAN, KAB. SAMOSIR 22392",
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",DAGANG PISANG <DOSLEN>,"JL DR HADRIANUS SINAGA, PINTU SONA, KEC. PANGURURAN, KAB. SAMOSIR 22392",0853702288085
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",DISTRIBUTOR UD GEMILANG <UNILEVER>,"JL PELABUHAN, PARDOMUAN I, KEC. PANGURURAN, KAB. SAMOSIR 22392",081350450427
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",PENGEPUL HASIL TANI <ROMANTO>,"RAUT BOSI, CINTA DAME, KEC. SIMANINDO, KAB. SAMOSIR 22395",082160400420
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR","POLTEN, CV","JL NAHUM SITUMORANG, PARDOMUAN I, KEC. PANGURURAN, KAB. SAMOSIR 22392",081362179511
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR","PUTRA REJEKI TANI, UD","PARDOMUAN, PARDOMUAN I, KEC. PANGURURAN, KAB. SAMOSIR 22392",082274854000
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR","RODEARNI, CV","PARDOMUAN I, PARDOMUAN I, KEC. PANGURURAN, KAB. SAMOSIR 22392",
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",SAKKAMADEHA,"JL DI PANJAITAN, PARDOMUAN I, KEC. PANGURURAN, KAB. SAMOSIR 22392",
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",TOKO KELONTONG <LEO>,"JL DR HADRIANUS SINAGA, PINTU SONA, KEC. PANGURURAN, KAB. SAMOSIR 22392",
SUMATERA UTARA,"PERDAGANGAN BESAR DAN ECERAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR",USAHA MONIKA,"JL PUTRILOPIAN, PARDOMUAN I, KEC. PANGURURAN, KAB. SAMOSIR 22392",081362126446
