Provinsi,Kategori,Nama Usaha,Alamat Usaha,Nomor Telepon
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,PENJUAL BAKSO (WAHYU),"JL PARAKAN RT. 02/RW. 02, CIBEUNYING, KEC. CIMENYAN 40191",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,PIZZA HUT,"JL KOPO BIHBUL RT. 05/RW. 01, SAYATI, KEC. MARGAHAYU 40228",08113249444
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,PONYO NAGREG (CINTA) RUMAH MAKAN,"KP ANDIR RT. 04/RW. 07, CITAMAN, KEC. NAGREG 40397",0227-950360
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"PUTRA ASIA PERDANA, PT","KP CIJAGRA RT. 1/RW. 17, BOJONGSOANG, KEC. BOJONGSOANG 40288",022-6032173
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,RENCONG RUMAH MAKAN,"RENGAS CONDONG RT. 01/RW. 11, ANDIR, KEC. BALEENDAH 40375",081222771416
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"REZEKI TANGAN DI ATAS, PT","JL BUKIT PAKAR TIMUR NO 111 RT. 04/RW. 03, CIBURIAL, KEC. CIMENYAN 40198",022-82623688
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,RICHEESE FACTORY,"TAMAN KOPO INDAH 2 BLOK 4 RT. 01/RW. 12, RAHAYU, KEC. MARGAASIH 40218",022-500220
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,RULLY BISTRO,"KP WARUNGGEDE RT. 4/RW. 11, CIBIRU WETAN, KEC. CILEUNYI 40625",085795807316
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"RUMAH SAKIT BINA SEHAT, PT","CILISUNG RT. 01/RW. 09, CITEUREUP, KEC. DAYEUHKOLOT 40257",022-5207964
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SABANA FRIED CHICKEN,"JL RANCAEKEK MAJALAYA RT. 03/RW. 03, RANCAEKEK WETAN, KEC. RANCAEKEK 40394",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SABANA FRIED CHICKEN,"TAMAN CIBADUYUT INDAH A 2 RT. 02/RW. 16, CANGKUANG KULON, KEC. DAYEUHKOLOT 40239",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"SABOGA INDONESIA, PT","JL TAMAN KOPO INDAH 2 BISNIS PARK NO 37 RT. 11/RW. 01, RAHAYU, KEC. MARGAASIH 40218",088886165
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SARASA SOTO BANDUNG RM,"KP WARUNG RT. 04/RW. 02, TENJOLAYA, KEC. PASIRJAMBU 40972",081322724555
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"SARI MELATI KENCANA, PT","KOMP TAMAN KOPO INDAH 2 A 2 NO 3 RT. 01/RW. 10, MARGAHAYU SELATAN, KEC. MARGAHAYU 40226",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SAUNG PALUPUH RUMAH MAKAN,"KP DARMA CAGAK RT. 01/RW. 05, SOLOKANJERUK, KEC. SOLOKAN JERUK 40382",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SINDANG RERET RESTO,"KP WARUNG RT. 03/RW. 02, TENJOLAYA, KEC. PASIRJAMBU 40972",022-5928205; 022-5928204
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SOP BUAH DUREN LODAYA RESTORAN,"JL TAMAN KOPO INDAH RAYA NO 99 RT. 02/RW. 03, SAYATI, KEC. MARGAHAYU 40228",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"SUBUR ANUGRAH SENTOSA, PT","KP CIJAGRA RT. 02/RW. 01, CILAMPENI, KEC. KATAPANG 40971",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,TAKIGAWA MEATBAR IN THE SKY CAF?,"JL BUKIT PAKAR TIMUR NO 8 RT. 03/RW. 04, CIBURIAL, KEC. CIMENYAN 40198",0228-253090; 0228-8253091
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,UPNORMAL RUMAH MAKAN,"JL KOPO BIHBUL RT. 03/RW. 01, SAYATI, KEC. MARGAHAYU 40228",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,WARUNG NASI (IBU UGIH PUTRA),"KP CIJOLANG RT. 02/RW. 09, CIARO, KEC. NAGREG 40391",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ALAMANDA HOTEL,"JL OTISTA NO 234 KP PENGKOLAN RT. 01/RW. 09, SUKAGALIH, KEC. TAROGONG KIDUL 44151",0262-231217
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ANB RESORT AND HOTEL,"JL CILAUTEUREUN NO 38 RT. 02/RW. 09, PAMEUNGPEUK, KEC. PAMEUNGPEUK 44175",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BUKIT ALAMANDA HOTEL,"JL SAMARANG KM 5 KP MEKARLUYU RT. 03/RW. 03, MEKARGALIH, KEC. TAROGONG KIDUL 44151",0262-541933
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,DANAU DARIJA HOTEL,"JL RAYA CIPANAS NO 44-45 RT. 01/RW. 12, LANGENSARI, KEC. TAROGONG KALER 44151",0262-243696; 0262-243698
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,FAVE HOTEL,"JL CIMANUK NO 338 KAWASAN SWISS VAN JAVA RT. 03/RW. 14, SUKAGALIH, KEC. TAROGONG KIDUL 44151",0262-544777
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,KAMOJANG GREEN HOTEL AND RESORT,"JL RAYA KAMOJANG KM 3 KP KIARA PAYUNG RT. 01/RW. 04, SUKAKARYA, KEC. SAMARANG 44161",026-04892888
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,KAMPUNG SAMPIREUN RESORT DAN SPA,"JL RAYA SEMARANG KAMOJANG KP CIPARAY PEUNTAS RT. 02/RW. 02, SUKAKARYA, KEC. SAMARANG 44161",0262-542393
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"PUTRA LELES PERKASA, PT","KP KARANG MEKAR RT. 01/RW. 08, CIBURIAL, KEC. LELES 44152",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SABDA ALAM HOTEL,"JL RAYA CIPANAS NO 3 RT. 04/RW. 06, RANCABANGO, KEC. TAROGONG KALER 44151",0262-540054
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SUMBER ALAM HOTEL,"JL RAYA CIPANAS NO 122 RT. 01/RW. 12, LANGENSARI, KEC. TAROGONG KALER 44151",0262-238000; 0262-232569
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,TIRTAGANGGA HOTEL,"JL RAYA CIPANAS NO 130 RT. 02/RW. 05, PANANJUNG, KEC. TAROGONG KALER 44151",0262-232549
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ASEP STRAWBERI RM (ASEP CAHYA),"KP SINDANG SARI RT. 04/RW. 07, TALAGASARI, KEC. KADUNGORA 44153",081931202079
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,CIKURAY COFFE SHOP,"FAVE HOTEL, JL CIMANUK NO 338 KAWASAN SWISS VAN JAVA RT. 03/RW. 14, SUKAGALIH, KEC. TAROGONG KIDUL 44151",0262-544777
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,KATERING AMANAH,"KP PALNUNJUK RT. 01/RW. 05, BANJARSARI, KEC. BAYONGBONG 44162",085223245454
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,KATERING MAKANAN (YEYET),"KP NANGEWER RT. 02/RW. 07, SUKASENANG, KEC. BANYURESMI 44191",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,NASI LIWET ASEP STROBERI,"JL RAYA KADUNGORA RT. 01/RW. 17, TALAGASARI, KEC. KADUNGORA 44153",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,TEXAS CHICKEN CABANG GARUT,"KAWASAN SWISS VAN JAVA CITYWALK, JL CIMANUK NO 338 RT. 03/RW. 14, SUKAGALIH, KEC. TAROGONG KIDUL 44151",0262-4893555
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,LOSMEN PANTAI INDAH,"KP NEGLASARI RT. 2/RW. 1, CIHERAS, KEC. CIPATUJAH 46189",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BAKSO GILI GALIH,"JL RAYA TIMUR SINGAPARNA RT. 03/RW. 03, SUKAMULYA, KEC. SINGAPARNA 46416",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SR RUMAH MAKAN,"JL LAYANG RAJAPOLAH RT. 01/RW. 08, MANGGUNGJAYA, KEC. RAJAPOLAH 46155",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,CFC CIAMIS,"JL PERINTIS KEMERDEKAAN NO 57 RT. 01/RW. 09, CIAMIS, KEC. CIAMIS 46211",0265-772243
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,HISANA FRIED CHICKEN,"JL STASIUN CIAMIS RT. 02/RW. 09, CIAMIS, KEC. CIAMIS 46211",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,RODA BARU RM,"JL IR H JUANDA NO 203 RT. 01/RW. 09, CIAMIS, KEC. CIAMIS 46211",081312100080
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SUKAMANAH 2 RUMAH MAKAN,"DSN BRUNGGENDIS 2 RT. 08/RW. 03, SUKARAJA, KEC. SINDANGKASIH 46268",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,WARUNG JERUK RUMAH MAKAN,"DSN SUMUR BANDUNG RT. 25/RW. 07, KARANGKAMULYAN, KEC. CIJEUNGJING 46271",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ANGGREK (RISA) HOTEL,"JL OTISTA NO 112 LK PASAPEN RT. 06/RW. 05, KUNINGAN, KEC. KUNINGAN 45511",0232-871445
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,GRAGE SANGKAN HOTEL & SPA,"JL RAYA SANGKANURIP NO 1 DSN MANIS RT. 01/RW. 01, BANDORASA WETAN, KEC. CILIMUS 45556",0232-614598; 0232-614598
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,GRAND PURNAMA HOTEL,"JL SILIWANGI NO 91 RT. 09/RW. 03, PURWAWINANGUN, KEC. KUNINGAN 45512",0232-872272; 0232-872255
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,HORISON TIRTA SANITA HOTEL,"JL RAYA PANAWUAN NO 98 RT. 08/RW. 03, PANAWUAN, KEC. CIGANDAMEKAR 45556",0232-613061
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,LINGGARJATI HOTEL,"JL RAYA LINGGARJATI NO 14 KAWASAN WISATA LINGGARJATI RT. 03/RW. 02, LINGGASANA, KEC. CILIMUS 45556",0232-613185
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,RESORT PRIMA HOTEL,"JL RAYA PANAWUAN NO 121 RT. 08/RW. 03, PANAWUAN, KEC. CIGANDAMEKAR 45556",0232-613700
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SANGKAN AQUA PARK HOTEL,"JL BANDAROSA KM 12 DSN PAHING RT. 05/RW. 02, BANDORASA WETAN, KEC. CILIMUS 45556",0232-615138
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SANGKAN INDAH HOTEL,"JL RAYA SANGKANURIP NO 304 RT. 08/RW. 03, PANAWUAN, KEC. CIGANDAMEKAR 45556",0232-613191
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,VILLA SUTAN RAJA,"JL RAYA PANAWUAN RT. 08/RW. 03, PANAWUAN, KEC. CIGANDAMEKAR 45556",0232-614198
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,AYAMKU,"LK SERANG RT. 02/RW. 01, AWIRARANGAN, KEC. KUNINGAN 45511",0897687434354
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,CFC,"JL RE MARTADINATA YOGYA CIJOHO RT. 11/RW. 01, CIJOHO, KEC. KUNINGAN 45513",08966370827
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,CFC TOSERBA SURYA KUNINGAN,"LK LAMEPAYUNG RT. 06/RW. 08, KUNINGAN, KEC. KUNINGAN 45511",087744481622
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ICE TEA TONG TJI,"JL RE MARTADINATA YOGYA CIJOHO RT. 11/RW. 01, CIJOHO, KEC. KUNINGAN 45513",087776803599
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,KEDAI RAMEN SAGA,"MANISLOR, KEC. JALAKSANA",087829794404
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,KFC KUNINGAN,"LK LAMEPAYUNG RT. 01/RW. 08, KUNINGAN, KEC. KUNINGAN 45511",087328900399
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"MAYANG, CV","JL RE MARTADINATA RT. 2/RW. 1, CIPORANG, KEC. KUNINGAN",0232-873438
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"MAYANG, CV","JL RE MARTADINATA RT. 2/RW. 1, CIPORANG, KEC. KUNINGAN",0231-873438
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,MIE AYAM MEKAR WANGI,"LK LAMEPAYUNG RT. 06/RW. 08, KUNINGAN, KEC. KUNINGAN 45511",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"APITA SENTRA GRIYA WISATA, PT","JL TUPAREV NO 323 CIREBON RT. 01, KEDAWUNG, KEC. KEDAWUNG 45153",0231-200748; 0231-200728
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ASTON CIREBON HOTEL,"JL BRIGJEN DHARSONO NO 12C (BY PASS) RT. 24/RW. 05, KERTAWINANGUN, KEC. KEDAWUNG 45135 0231-8298000 Ext: 87301",0231-299000
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"BAGUS INN MOTEL (BERSAMA BERSAUDARA, CV)","JL BRIGDEN OHARSONO NO 15 RT. 01/RW. 03, KEDAWUNG, KEC. KEDAWUNG 45153",0231-485600; 0231-481686
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,DAGANG PINDANG (CASWADI),"DSN 4 RT. 03/RW. 04, GUNUNGSARI, KEC. WALED 45187",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,KOENING HOTEL,"JL TUPAREV NO 85 RT. 05/RW. 03, SUTAWINANGUN, KEC. KEDAWUNG 45153",0231-202007
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,KONGSI IKAN (ROHENDI),"BLOK PON RT. 15/RW. 04, MEKARSARI, KEC. WALED 45187",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,PATRA JASA CIREBON HOTEL,"JL TUPAREV NO 11 RT. 01/RW. 03, KEDAWUNG, KEC. KEDAWUNG 45153",0231-209400; 0231-207696
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SMILE'S HOTEL,"PEMBANGUNAN RAYA BLOK F NO 18-20 RT. 02/RW. 05, TUK, KEC. KEDAWUNG 45153",0231-8336622
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SUTAN RAJA HOTEL,"JL TUPAREV NO 33 RT. 01/RW. 04, KEDUNGJAYA, KEC. KEDAWUNG 45153",0231-8305454
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,THE RADIANT,"BLOK PAHING RT. 11/RW. 05, PATAPAN, KEC. BEBER 45172",0232-8895491; 0232-8895490
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"TRIMANUGGALUTAMA, PT","JL BRIGJEND DARSONO NO 21 RT. 01/RW. 03, KEDAWUNG, KEC. KEDAWUNG 45153",0231-498400; 0231-488400
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,(HALIMAH) RUMAH MAKAN,"JL RAYA KANCI DSN 2 RT. 01/RW. 04, KANCI, KEC. ASTANAJAPURA 45181",085222321917
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,AMAZY CHICKEN,"JL FATAHILAH BLOK MEGULOR RT. 01/RW. 01, MEGU CILIK, KEC. WERU 45154",082240046562
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,AYAM PENYET SURABAYA RUMAH MAKAN,"JL DEWI SARTIKA RT. 03/RW. 01, TUKMUDAL, KEC. SUMBER 45611",082242026415
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BASO SAHABAT,"JL KI AGENG TEPAK RT. 01/RW. 01, PALIMANAN TIMUR, KEC. PALIMANAN 45161",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,HISANA FRIED CHICKEN,"JL PILANG RAYA RT. 01/RW. 06, KEDUNGJAYA, KEC. KEDAWUNG",082218619519
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,JASA BOGA,"GRIYA CEMPAKA ARUM RT. 04/RW. 04, WANASABA LOR, KEC. TALUN 45171",085351639790
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,JUAL NASI JAMBLANG (MANG DUL ),"BLOK SIDENGOK LOR RT. 11/RW. 04, KASUGENGAN LOR, KEC. DEPOK 45653",081324855838
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,KELAPA MANIS RUMAH MAKAN,"BLOK PAHING RT. 12/RW. 05, PATAPAN, KEC. BEBER 45172",081280166816
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,KIOS EMPAL GENTONG (H APUD),"BATTEMBAT BLOK BABADAN BARAT RT. 04/RW. 04, BATEMBAT, KEC. TENGAH TANI 45153",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,PALINGGIHAN RM,"BLOK PALINGGIHAN RT. 02/RW. 01, WANAYASA, KEC. BEBER 45172",0258-64627822
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,RICHEESE FACTORY TUPAREV,"JL TUPAREV RT. 02/RW. 03, SUTAWINANGUN, KEC. KEDAWUNG 45153",0231-8801580
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"RUNA CIREBON, PT","JL PATRA RAYA PERTAMINA KLAYAN, JADIMULYA, KEC. GUNUNGJATI 45151",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SENDANGSARI RUMAH MAKAN,"JL PANGERAN CAKRA BUANA RT. 01/RW. 01, SENDANG, KEC. SUMBER 45611",085322090767
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"SURYA DONASIN CABANG CIREBON, PT","BLOK SIGEMPOL RT. 01/RW. 04, CIPERNA, KEC. TALUN 45171",0231-488789
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,WAROENG SAMBAL SPESIAL / SS,"JL TUPAREV NO 56 RT. 01/RW. 03, KEDUNGJAYA, KEC. KEDAWUNG 45153",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,CAFE PUTRA JAYA,"JL KH ABDUL HALIM NO 64 RT. 05/RW. 08, MAJALENGKA KULON, KEC. MAJALENGKA 45411",0233-281653
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,HISANA FRIED CHICKEN,"JL KH ABDUL HALIM RT. 05/RW. 08, MAJALENGKA KULON, KEC. MAJALENGKA 45411",087829999706
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,KAFE D'RISOLES,"JL BABAKAN NO 128 RT. 02/RW. 08, MAJALENGKA WETAN, KEC. MAJALENGKA 45411",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"MULTIPRATMA 1 INDAH RAYA, PT","LK KAPUTIHAN RT. 01/RW. 13, MAJALENGKA WETAN, KEC. MAJALENGKA 45411",085224347140
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SYURO RUMAH MAKAN,"JL PEJUANG 45 RT. 05/RW. 01, MAJALENGKA WETAN, KEC. MAJALENGKA 45411",085315241111
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,TONG TJI,"LT 2 YOGYA GRAND MAJALENGKA RT. 05/RW. 08, MAJALENGKA KULON, KEC. MAJALENGKA 45411",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,UD SIDOMUNCUL,"JL CAGAK MUNJUL NO 5 RT. 01/RW. 01, MUNJUL, KEC. MAJALENGKA 45411",0233-2886595
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,JATINANGOR HOTEL,"JL RAYA JATINANGOR RT. 01/RW. 01, CIBEUSI, KEC. JATINANGOR 45363",022-7795784; 022-7795784
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,LAPANGAN GOLF PT LANGEN KRIDHA PRATYANGGA,"JL RAYA JATINANGOR KM 20 RT. 03/RW. 11, SAYANG, KEC. JATINANGOR 95362",022-7798401
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,PANORAMA RESIDEN,"DSN SUKANEGLA RT. 02/RW. 05, HEGARMANAH, KEC. JATINANGOR 45363",082214385138
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,PURI KHATULISTIWA,"JL RAYA JATINANGOR KM 20 RT. 01/RW. 03, CIBEUSI, KEC. JATINANGOR 45363",022-7791000; 022-7791444
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,AYAM PENYET SURABAYA CIPACING 5 RUMAH MAKAN,"DSN CIPACING RT. 03/RW. 03, CIPACING, KEC. JATINANGOR 45363",022-7781469
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BAKSO LAPANGAN TEMBAK SENANYAN,"JATINANGOR TOWN SQUARE RT. 02/RW. 05, CIKERUH, KEC. JATINANGOR 45363",0228-7920017
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BMK DAN GOKANA,"JATINANGOR TOWN SQUARE RT. 02/RW. 05, CIKERUH, KEC. JATINANGOR 45363",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BREAD LEGEND,"JATINANGOR TOWN SQUARE GF ISLAND 02 01 RT. 01/RW. 05, CIKERUH, KEC. JATINANGOR 45363",0228-7885023
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,CALLAIS,"JATINANGOR TOWN SQUARE FF RT. 02/RW. 05, CIKERUH, KEC. JATINANGOR 45363",08999490868
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,DCOST,"JATINANGOR TOWN SQUARE SF AB 01-02 RT. 02/RW. 05, CIKERUH, KEC. JATINANGOR 45363",0228-7920013
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,HISANA FRIED CHIKEN (YAYAN),"JL DEWI SARTIKA RT. 03/RW. 04, REGOL WETAN, KEC. SUMEDANG SELATAN 45313",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,HOKA HOKA BENTO,"JATINANGOR TOWN SQUARE LGF C12 01 02 03 05 RT. 02/RW. 05, CIKERUH, KEC. JATINANGOR 45363",0228-7920083
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,KANTIN KARYAWAN,"JL RMA RANUEKEK KM 25 RT. 01/RW. 01, SUKADANA, KEC. CIMANGGUNG 45364",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,KEDAI BAKSO RAJAWALI,"LICIN, KEC. CIMALAKA",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,KFC,"GRIYA PLAZA LT I RT. 05/RW. 02, KOTAKALER, KEC. SUMEDANG UTARA 45322",088970900302
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,NGOPI DOELOE CAFÉ,"JL RAYA JATINANGOR RT. 01/RW. 06, CIBEUSI, KEC. JATINANGOR 45363",
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,OPAK DAN RANGINANG (AMAD),"DSN CIBIUK RT. 02/RW. 02, MALAKA, KEC. SITURAJA 45371",085860710295
JAWA BARAT,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,PIZZA HUT,"JATINANGOR TOWN SQUARE GF RT. 02/RW. 05, CIKERUH, KEC. JATINANGOR 45363",0228-7920116
